pair,frame,label,cell_id,n_contour_points,mean_curvature,max_abs_curvature,mean_fluorescence,max_fluorescence
Spn3-GFP_Sad1-mCh_080724_019,0,14,Spn3-GFP_Sad1-mCh_080724_019_f0000_l14,300,0.012737012991005043,0.043759614442692905,295.42064005533854,530.1968994140625
Spn3-GFP_Sad1-mCh_080724_019,0,15,Spn3-GFP_Sad1-mCh_080724_019_f0000_l15,300,0.014507016333582125,0.04539392620709979,347.0531799316406,1144.965087890625
Spn3-GFP_Sad1-mCh_080724_019,0,16,Spn3-GFP_Sad1-mCh_080724_019_f0000_l16,300,0.013040627919604647,0.03676531376817734,289.3345202636719,585.596923828125
Spn3-GFP_Sad1-mCh_080724_019,0,17,Spn3-GFP_Sad1-mCh_080724_019_f0000_l17,300,0.016551777605505885,0.056067650775254184,325.97466430664065,933.330810546875
Spn3-GFP_Sad1-mCh_080724_019,0,18,Spn3-GFP_Sad1-mCh_080724_019_f0000_l18,300,0.010874049683747496,0.03970869544270166,332.0414412434896,544.623291015625
Spn3-GFP_Sad1-mCh_080724_019,0,19,Spn3-GFP_Sad1-mCh_080724_019_f0000_l19,300,0.016357285895699788,0.05131671462857507,333.5551114908854,1082.20654296875
Spn3-GFP_Sad1-mCh_080724_019,0,20,Spn3-GFP_Sad1-mCh_080724_019_f0000_l20,300,0.016192923948963704,0.05013929395214294,327.1442891438802,973.806640625
Spn3-GFP_Sad1-mCh_080724_019,0,21,Spn3-GFP_Sad1-mCh_080724_019_f0000_l21,300,0.017287983809734935,0.09123118341522064,641.3588260904947,2635.89208984375
Spn3-GFP_Sad1-mCh_080724_019,0,22,Spn3-GFP_Sad1-mCh_080724_019_f0000_l22,300,0.0124913138062761,0.039620392046215626,307.245947265625,439.8671875
Spn3-GFP_Sad1-mCh_080724_019,0,23,Spn3-GFP_Sad1-mCh_080724_019_f0000_l23,300,0.018835396904865423,0.1168589158269879,669.2922054036459,2596.701904296875
Spn3-GFP_Sad1-mCh_080724_019,0,24,Spn3-GFP_Sad1-mCh_080724_019_f0000_l24,300,0.015778002613460598,0.05723441393300146,514.755068359375,2603.760498046875
Spn3-GFP_Sad1-mCh_080724_019,0,25,Spn3-GFP_Sad1-mCh_080724_019_f0000_l25,300,0.011497796308078788,0.051840176661973436,327.1220332845052,614.594482421875
Spn3-GFP_Sad1-mCh_080724_019,0,26,Spn3-GFP_Sad1-mCh_080724_019_f0000_l26,300,0.01175078550742478,0.0462150779545581,347.6322281901042,1329.44970703125
Spn3-GFP_Sad1-mCh_080724_019,0,27,Spn3-GFP_Sad1-mCh_080724_019_f0000_l27,300,0.016295317594079848,0.10482799505253518,507.30042846679686,2489.31884765625
Spn3-GFP_Sad1-mCh_080724_019,0,28,Spn3-GFP_Sad1-mCh_080724_019_f0000_l28,300,0.010717424062504498,0.06296580695785797,370.82993408203123,1603.73193359375
Spn3-GFP_Sad1-mCh_080724_019,0,29,Spn3-GFP_Sad1-mCh_080724_019_f0000_l29,300,0.01596713017514931,0.055704275215325755,350.37359375,1189.943359375
Spn3-GFP_Sad1-mCh_080724_019,0,30,Spn3-GFP_Sad1-mCh_080724_019_f0000_l30,300,0.015593983144307806,0.04890641518777959,359.32706665039063,1335.299072265625
Spn3-GFP_Sad1-mCh_080724_019,0,31,Spn3-GFP_Sad1-mCh_080724_019_f0000_l31,300,0.014210827894106265,0.038256843656453,252.69923868815104,441.757568359375
Spn3-GFP_Sad1-mCh_080724_019,0,32,Spn3-GFP_Sad1-mCh_080724_019_f0000_l32,300,0.011077588242273555,0.07185584341557061,240.28000122070313,403.6175537109375
Spn3-GFP_Sad1-mCh_080724_019,0,34,Spn3-GFP_Sad1-mCh_080724_019_f0000_l34,300,0.011124345729750303,0.08572703154048024,212.57953206380208,327.0919189453125
Spn3-GFP_Sad1-mCh_080724_019,0,35,Spn3-GFP_Sad1-mCh_080724_019_f0000_l35,300,0.012048023199437197,0.0415810554048232,210.28890869140625,314.3297119140625
Spn3-GFP_Sad1-mCh_080724_021,0,6,Spn3-GFP_Sad1-mCh_080724_021_f0000_l6,300,0.017575188424896138,0.2911552790406376,677.8573193359375,2891.0
Spn3-GFP_Sad1-mCh_080724_021,0,7,Spn3-GFP_Sad1-mCh_080724_021_f0000_l7,300,0.019235579683189875,0.3430206323641042,730.30498046875,2891.0
Spn3-GFP_Sad1-mCh_080724_021,0,9,Spn3-GFP_Sad1-mCh_080724_021_f0000_l9,300,0.01454059890721235,0.05962324694660122,361.69561360677085,1312.819580078125
Spn3-GFP_Sad1-mCh_080724_021,0,10,Spn3-GFP_Sad1-mCh_080724_021_f0000_l10,300,0.01210603456264583,0.035993242468394915,220.60073120117187,328.1558837890625
Spn3-GFP_Sad1-mCh_080724_021,0,11,Spn3-GFP_Sad1-mCh_080724_021_f0000_l11,300,0.015687571648061286,0.0543036225230546,350.1472774251302,1088.2099609375
Spn3-GFP_Sad1-mCh_080724_021,0,12,Spn3-GFP_Sad1-mCh_080724_021_f0000_l12,300,0.01559144464712555,0.06339672944735798,333.55040771484374,1178.679443359375
Spn3-GFP_Sad1-mCh_080724_021,0,13,Spn3-GFP_Sad1-mCh_080724_021_f0000_l13,300,0.012121083946378461,0.03473309702863694,218.84952473958333,416.57470703125
Spn3-GFP_Sad1-mCh_080724_021,0,14,Spn3-GFP_Sad1-mCh_080724_021_f0000_l14,300,0.01167925178574772,0.03606725243377944,307.7935009765625,929.98291015625
Spn3-GFP_Sad1-mCh_080724_021,0,15,Spn3-GFP_Sad1-mCh_080724_021_f0000_l15,300,0.01114794184156365,0.03654943536248824,296.33806681315104,754.537841796875
Spn3-GFP_Sad1-mCh_080724_021,0,16,Spn3-GFP_Sad1-mCh_080724_021_f0000_l16,300,0.00989228187554687,0.05309102286891267,238.22546061197917,450.945556640625
Spn3-GFP_Sad1-mCh_080724_021,0,17,Spn3-GFP_Sad1-mCh_080724_021_f0000_l17,300,0.013230803683563908,0.038358832592731366,293.2454923502604,535.5003662109375
Spn3-GFP_Sad1-mCh_080724_021,0,18,Spn3-GFP_Sad1-mCh_080724_021_f0000_l18,300,0.013215283262769653,0.034720879578294735,254.07508992513021,391.160400390625
Spn3-GFP_Sad1-mCh_080724_021,0,19,Spn3-GFP_Sad1-mCh_080724_021_f0000_l19,300,0.01324651979089041,0.05374220429283849,313.9547127278646,908.69775390625
Spn3-GFP_Sad1-mCh_080724_021,0,20,Spn3-GFP_Sad1-mCh_080724_021_f0000_l20,300,0.014264234041908592,0.05510609019471882,298.6763391113281,868.865966796875
Spn3-GFP_Sad1-mCh_080724_021,0,21,Spn3-GFP_Sad1-mCh_080724_021_f0000_l21,300,0.014806244653710608,0.050547770743273025,304.5115608723958,972.599853515625
Spn3-GFP_Sad1-mCh_080724_021,0,22,Spn3-GFP_Sad1-mCh_080724_021_f0000_l22,300,0.010949018551467186,0.035120248030179775,208.6002510579427,617.1373291015625
Spn3-GFP_Sad1-mCh_080724_021,0,23,Spn3-GFP_Sad1-mCh_080724_021_f0000_l23,300,0.015327441896794525,0.04890042464554978,278.0209643554688,876.869140625
Spn3-GFP_Sad1-mCh_080724_023,0,7,Spn3-GFP_Sad1-mCh_080724_023_f0000_l7,300,0.014291125319788453,0.046484871528642335,374.56433430989586,2347.86376953125
Spn3-GFP_Sad1-mCh_080724_023,0,8,Spn3-GFP_Sad1-mCh_080724_023_f0000_l8,300,0.010882909190311865,0.05434353402556937,275.472255859375,641.5660400390625
Spn3-GFP_Sad1-mCh_080724_023,0,9,Spn3-GFP_Sad1-mCh_080724_023_f0000_l9,300,0.017600288214480706,0.3558196133728431,685.5124389648438,2861.04931640625
Spn3-GFP_Sad1-mCh_080724_023,0,10,Spn3-GFP_Sad1-mCh_080724_023_f0000_l10,300,0.02029937915453824,0.4356625624744406,615.4759928385416,2876.418701171875
Spn3-GFP_Sad1-mCh_080724_023,0,11,Spn3-GFP_Sad1-mCh_080724_023_f0000_l11,300,0.017243582845415995,0.08113244528358421,409.06420043945315,2258.93994140625
Spn3-GFP_Sad1-mCh_080724_023,0,12,Spn3-GFP_Sad1-mCh_080724_023_f0000_l12,300,0.01897450306535653,0.3501111137782607,253.19770955403646,540.5992431640625
Spn3-GFP_Sad1-mCh_080724_023,0,13,Spn3-GFP_Sad1-mCh_080724_023_f0000_l13,300,0.011778328020276348,0.04069537695944159,268.6967744954427,455.9039306640625
Spn3-GFP_Sad1-mCh_080724_023,0,14,Spn3-GFP_Sad1-mCh_080724_023_f0000_l14,300,0.014037328834747032,0.034059605320237274,248.73083374023437,413.4261474609375
Spn3-GFP_Sad1-mCh_080724_023,0,15,Spn3-GFP_Sad1-mCh_080724_023_f0000_l15,300,0.01498148554743955,0.055713549298188274,309.69014526367187,1349.545654296875
Spn3-GFP_Sad1-mCh_080724_023,0,16,Spn3-GFP_Sad1-mCh_080724_023_f0000_l16,300,0.016492343898912132,0.062403767474606464,298.7923840332031,1290.26806640625
Spn3-GFP_Sad1-mCh_080724_023,0,18,Spn3-GFP_Sad1-mCh_080724_023_f0000_l18,300,0.01796023113218696,0.19533488933895704,659.5512133789063,2898.0
Spn3-GFP_Sad1-mCh_080724_023,0,19,Spn3-GFP_Sad1-mCh_080724_023_f0000_l19,300,0.01099804900874223,0.0353325653614313,278.6882999674479,1233.9619140625
Spn3-GFP_Sad1-mCh_080724_023,0,20,Spn3-GFP_Sad1-mCh_080724_023_f0000_l20,300,0.012922701887872501,0.03573467758355942,255.0659940592448,425.1180419921875
Spn3-GFP_Sad1-mCh_080724_023,0,21,Spn3-GFP_Sad1-mCh_080724_023_f0000_l21,300,0.018610667121558882,0.2735126830830791,675.4427482096354,2898.0
Spn3-GFP_Sad1-mCh_080724_023,0,22,Spn3-GFP_Sad1-mCh_080724_023_f0000_l22,300,0.01318335102700805,0.03436824017274269,240.06338216145832,438.317138671875
Spn3-GFP_Sad1-mCh_080724_023,0,23,Spn3-GFP_Sad1-mCh_080724_023_f0000_l23,300,0.012750603056828892,0.036209421310369354,222.8965096028646,385.722412109375
Spn3-GFP_Sad1-mCh_080724_023,0,24,Spn3-GFP_Sad1-mCh_080724_023_f0000_l24,300,0.0107680675941412,0.10222758255578909,335.6741072591146,680.296142578125
Spn3-GFP_Sad1-mCh_080724_023,0,25,Spn3-GFP_Sad1-mCh_080724_023_f0000_l25,300,0.013506128183781541,0.032727875498482197,251.32072875976561,433.5511474609375
Spn3-GFP_Sad1-mCh_080724_023,0,26,Spn3-GFP_Sad1-mCh_080724_023_f0000_l26,300,0.012183966164469439,0.06960670649651769,344.8270556640625,676.8359375
Spn3-GFP_Sad1-mCh_080724_023,0,27,Spn3-GFP_Sad1-mCh_080724_023_f0000_l27,300,0.012770277321179382,0.035255401992593055,211.53551798502605,362.9775390625
Spn3-GFP_Sad1-mCh_080724_023,0,28,Spn3-GFP_Sad1-mCh_080724_023_f0000_l28,300,0.017374689365654256,0.23661832058489127,769.6545776367187,2898.0
Spn3-GFP_Sad1-mCh_080724_023,0,29,Spn3-GFP_Sad1-mCh_080724_023_f0000_l29,300,0.012717613152600157,0.035376445727944475,221.1974051920573,349.4146728515625
Spn3-GFP_Sad1-mCh_080724_023,0,30,Spn3-GFP_Sad1-mCh_080724_023_f0000_l30,300,0.013193176939022944,0.03889056804124171,227.2790380859375,424.5439453125
Spn3-GFP_Sad1-mCh_080724_023,0,31,Spn3-GFP_Sad1-mCh_080724_023_f0000_l31,300,0.013156614866021614,0.03362191018608508,239.81540771484376,411.8358154296875
Spn3-GFP_Sad1-mCh_080724_023,0,32,Spn3-GFP_Sad1-mCh_080724_023_f0000_l32,300,0.020286674678068058,0.5482180828365576,820.4881660970052,2898.0
Spn3-GFP_Sad1-mCh_080724_023,0,33,Spn3-GFP_Sad1-mCh_080724_023_f0000_l33,300,0.015239832137599546,0.04754226466842259,257.91787190755207,495.825927734375
Spn3-GFP_Sad1-mCh_080724_025,0,2,Spn3-GFP_Sad1-mCh_080724_025_f0000_l2,300,0.014077945193763878,0.04892883863875647,286.8259208170573,579.095703125
Spn3-GFP_Sad1-mCh_080724_025,0,3,Spn3-GFP_Sad1-mCh_080724_025_f0000_l3,300,0.015573045897744275,0.05655098691749766,338.507734375,927.63623046875
Spn3-GFP_Sad1-mCh_080724_025,0,9,Spn3-GFP_Sad1-mCh_080724_025_f0000_l9,300,0.010978593071894933,0.06025656898887338,332.5454805501302,1406.62841796875
Spn3-GFP_Sad1-mCh_080724_025,0,12,Spn3-GFP_Sad1-mCh_080724_025_f0000_l12,300,0.015151059056598767,0.05872911908810754,366.8983581542969,1011.560302734375
Spn3-GFP_Sad1-mCh_080724_025,0,13,Spn3-GFP_Sad1-mCh_080724_025_f0000_l13,300,0.017055491307393814,0.06401120240182859,459.03938028971356,2188.712890625
Spn3-GFP_Sad1-mCh_080724_025,0,15,Spn3-GFP_Sad1-mCh_080724_025_f0000_l15,300,0.016429132212948578,0.06834491324457298,481.28874552408854,2430.020263671875
Spn3-GFP_Sad1-mCh_080724_025,0,16,Spn3-GFP_Sad1-mCh_080724_025_f0000_l16,300,0.011912103200139844,0.03839877962500985,268.1866280110677,449.579345703125
Spn3-GFP_Sad1-mCh_080724_025,0,17,Spn3-GFP_Sad1-mCh_080724_025_f0000_l17,300,0.012493866341972184,0.04054777230242801,321.6178474934896,576.591796875
Spn3-GFP_Sad1-mCh_080724_025,0,18,Spn3-GFP_Sad1-mCh_080724_025_f0000_l18,300,0.01800932389819429,0.4245825776064377,376.0686222330729,922.962646484375
Spn3-GFP_Sad1-mCh_080724_025,0,19,Spn3-GFP_Sad1-mCh_080724_025_f0000_l19,300,0.0128407697192597,0.03904758030965083,337.9037451171875,462.363037109375
Spn3-GFP_Sad1-mCh_080724_025,0,20,Spn3-GFP_Sad1-mCh_080724_025_f0000_l20,300,0.012070375770668522,0.03828480219939325,360.4538016764323,1151.90576171875
Spn3-GFP_Sad1-mCh_080724_025,0,21,Spn3-GFP_Sad1-mCh_080724_025_f0000_l21,300,0.01824621963827873,0.9011771064613735,690.842402750651,2884.0
Spn3-GFP_Sad1-mCh_080724_025,0,22,Spn3-GFP_Sad1-mCh_080724_025_f0000_l22,300,0.013622963598393838,0.04974275296928468,361.0248518880208,832.2998046875
Spn3-GFP_Sad1-mCh_080724_025,0,23,Spn3-GFP_Sad1-mCh_080724_025_f0000_l23,300,0.020057722498098556,0.4816492530480859,795.8529349772135,2884.0
Spn3-GFP_Sad1-mCh_080724_025,0,24,Spn3-GFP_Sad1-mCh_080724_025_f0000_l24,300,0.012522429404194523,0.06094225827245303,329.0560123697917,629.3258056640625
Spn3-GFP_Sad1-mCh_080724_025,0,25,Spn3-GFP_Sad1-mCh_080724_025_f0000_l25,300,0.011184077960872896,0.046266711736507614,283.7325756835937,487.4573974609375
Spn3-GFP_Sad1-mCh_080724_025,0,26,Spn3-GFP_Sad1-mCh_080724_025_f0000_l26,300,0.012105531195087404,0.05217940031589902,322.8025476074219,814.6937255859375
Spn3-GFP_Sad1-mCh_080724_025,0,27,Spn3-GFP_Sad1-mCh_080724_025_f0000_l27,300,0.011805588924913757,0.048507735513203996,283.89576253255206,456.036865234375
Spn3-GFP_Sad1-mCh_080724_025,0,28,Spn3-GFP_Sad1-mCh_080724_025_f0000_l28,300,0.01211903236327943,0.05410654335232435,317.66018025716147,720.126953125
Spn3-GFP_Sad1-mCh_080724_025,0,29,Spn3-GFP_Sad1-mCh_080724_025_f0000_l29,300,0.011688766727803059,0.03984909436987127,300.3088387044271,875.1884765625
Spn3-GFP_Sad1-mCh_080724_027,0,1,Spn3-GFP_Sad1-mCh_080724_027_f0000_l1,300,0.015723689042123165,0.055414327686774394,207.1712158203125,967.394775390625
Spn3-GFP_Sad1-mCh_080724_027,0,2,Spn3-GFP_Sad1-mCh_080724_027_f0000_l2,300,0.014041976010566231,0.04782851673931425,206.79523600260416,912.74609375
Spn3-GFP_Sad1-mCh_080724_027,0,8,Spn3-GFP_Sad1-mCh_080724_027_f0000_l8,300,0.013404187280119976,0.0666200617117017,278.8554211425781,1065.837890625
Spn3-GFP_Sad1-mCh_080724_027,0,9,Spn3-GFP_Sad1-mCh_080724_027_f0000_l9,300,0.015221740818325221,0.0721644587353552,341.26991861979167,1165.886474609375
Spn3-GFP_Sad1-mCh_080724_027,0,10,Spn3-GFP_Sad1-mCh_080724_027_f0000_l10,300,0.01037905833255247,0.03727237216007969,277.5016829427083,1133.56298828125
Spn3-GFP_Sad1-mCh_080724_027,0,11,Spn3-GFP_Sad1-mCh_080724_027_f0000_l11,300,0.014695394214082847,0.05172351308519223,350.7261112467448,896.57177734375
Spn3-GFP_Sad1-mCh_080724_027,0,12,Spn3-GFP_Sad1-mCh_080724_027_f0000_l12,300,0.01116227857354122,0.12474171298976851,293.60197184244794,1025.8916015625
Spn3-GFP_Sad1-mCh_080724_027,0,13,Spn3-GFP_Sad1-mCh_080724_027_f0000_l13,300,0.11867460470909191,0.23717417517411182,48.989539794921875,104.144775390625
Spn3-GFP_Sad1-mCh_080724_027,0,14,Spn3-GFP_Sad1-mCh_080724_027_f0000_l14,300,0.017589891555659015,0.09274888012594483,571.6036930338541,2909.0
Spn3-GFP_Sad1-mCh_080724_027,0,15,Spn3-GFP_Sad1-mCh_080724_027_f0000_l15,300,0.015413339212312981,0.060155162318310876,270.40100138346355,1018.83154296875
Spn3-GFP_Sad1-mCh_080724_027,0,16,Spn3-GFP_Sad1-mCh_080724_027_f0000_l16,300,0.015815716323444,0.062483706271692266,331.00557006835936,1604.313720703125
Spn3-GFP_Sad1-mCh_080724_027,0,17,Spn3-GFP_Sad1-mCh_080724_027_f0000_l17,300,0.01909408578911189,0.193995468881162,580.9965702311198,2909.0
Spn3-GFP_Sad1-mCh_080724_027,0,18,Spn3-GFP_Sad1-mCh_080724_027_f0000_l18,300,0.01507927381072367,0.0688462004295877,311.412763671875,1373.6142578125
Spn3-GFP_Sad1-mCh_080724_027,0,19,Spn3-GFP_Sad1-mCh_080724_027_f0000_l19,300,0.012218154025427546,0.0437382642067946,259.9073417154948,785.176513671875
Spn3-GFP_Sad1-mCh_080724_027,0,20,Spn3-GFP_Sad1-mCh_080724_027_f0000_l20,300,0.015261962000819782,0.04207135140634677,288.09752197265624,727.6474609375
Spn3-GFP_Sad1-mCh_080724_027,0,21,Spn3-GFP_Sad1-mCh_080724_027_f0000_l21,300,0.012618822998434273,0.03971159346367306,285.2291609700521,517.3323974609375
Spn3-GFP_Sad1-mCh_080724_027,0,22,Spn3-GFP_Sad1-mCh_080724_027_f0000_l22,300,0.013620631237617744,0.03853298520683326,261.0827872721354,431.4095458984375
Spn3-GFP_Sad1-mCh_080724_027,0,23,Spn3-GFP_Sad1-mCh_080724_027_f0000_l23,300,0.012026513392328164,0.04502270892953419,274.600556233724,491.637451171875
Spn3-GFP_Sad1-mCh_080724_027,0,24,Spn3-GFP_Sad1-mCh_080724_027_f0000_l24,300,0.011574516401730829,0.043361538778413394,303.1961787923177,438.909912109375
Spn3-GFP_Sad1-mCh_080724_027,0,25,Spn3-GFP_Sad1-mCh_080724_027_f0000_l25,300,0.013140487668034675,0.03480165922143533,215.74493001302082,344.4664306640625
Spn3-GFP_Sad1-mCh_080724_027,0,28,Spn3-GFP_Sad1-mCh_080724_027_f0000_l28,300,0.012721085437496449,0.03822266303832397,237.25734700520835,479.2181396484375
Spn3-GFP_Sad1-mCh_080724_027,0,29,Spn3-GFP_Sad1-mCh_080724_027_f0000_l29,300,0.01886678431422505,0.2398540706976978,666.9530497233073,2903.0546875
Spn3-GFP_Sad1-mCh_080724_027,0,30,Spn3-GFP_Sad1-mCh_080724_027_f0000_l30,300,0.013163553802614759,0.04513867002003208,261.1928019205729,429.91357421875
Spn3-GFP_Sad1-mCh_080724_027,0,31,Spn3-GFP_Sad1-mCh_080724_027_f0000_l31,300,0.01861355250755199,0.22631543328745277,666.4384289550782,2866.298828125
Spn3-GFP_Sad1-mCh_080724_027,0,33,Spn3-GFP_Sad1-mCh_080724_027_f0000_l33,300,0.013257642345536981,0.04424541880367154,322.7686796061198,1194.18896484375
Spn3-GFP_Sad1-mCh_080724_027,0,34,Spn3-GFP_Sad1-mCh_080724_027_f0000_l34,300,0.014903155253793127,0.05959449706721252,349.37602091471354,1128.335205078125
Spn3-GFP_Sad1-mCh_080724_027,0,35,Spn3-GFP_Sad1-mCh_080724_027_f0000_l35,300,0.013239998901419704,0.054904798305995886,299.4408369954427,754.8072509765625
Spn3-GFP_Sad1-mCh_080724_027,0,37,Spn3-GFP_Sad1-mCh_080724_027_f0000_l37,300,0.013246800995285763,0.03707629572785974,262.9450752766927,412.1204833984375
Spn3-GFP_Sad1-mCh_080724_027,0,39,Spn3-GFP_Sad1-mCh_080724_027_f0000_l39,300,0.014178803863504055,0.07188620433089925,336.06425821940104,843.794189453125
Spn3-GFP_Sad1-mCh_080724_027,0,44,Spn3-GFP_Sad1-mCh_080724_027_f0000_l44,300,0.013195372889593606,0.08679019710818699,345.4117236328125,891.563720703125
Spn3-GFP_Sad1-mCh_080724_027,0,45,Spn3-GFP_Sad1-mCh_080724_027_f0000_l45,300,0.01256130277035892,0.04581490736877436,301.48059244791665,508.2318115234375
Spn3-GFP_Sad1-mCh_080724_029,0,6,Spn3-GFP_Sad1-mCh_080724_029_f0000_l6,300,0.010862527113301714,0.1504559308455552,206.47276123046876,1227.38623046875
Spn3-GFP_Sad1-mCh_080724_029,0,7,Spn3-GFP_Sad1-mCh_080724_029_f0000_l7,300,0.017000044928395942,0.05764478148985164,402.3048669433594,1910.85498046875
Spn3-GFP_Sad1-mCh_080724_029,0,8,Spn3-GFP_Sad1-mCh_080724_029_f0000_l8,300,0.017302563606107532,0.04616791770733709,410.7506290690104,1993.71826171875
Spn3-GFP_Sad1-mCh_080724_029,0,9,Spn3-GFP_Sad1-mCh_080724_029_f0000_l9,300,0.0113587718237672,0.04151629115504407,199.23127563476564,296.6881103515625
Spn3-GFP_Sad1-mCh_080724_029,0,10,Spn3-GFP_Sad1-mCh_080724_029_f0000_l10,300,0.01031927776719387,0.0395796122437481,269.2690193684896,1338.510498046875
Spn3-GFP_Sad1-mCh_080724_029,0,11,Spn3-GFP_Sad1-mCh_080724_029_f0000_l11,300,0.011709945236395871,0.04312370141053039,244.57892822265626,484.5142822265625
Spn3-GFP_Sad1-mCh_080724_029,0,12,Spn3-GFP_Sad1-mCh_080724_029_f0000_l12,300,0.014315659717669836,0.03467483625551208,239.48351277669272,415.9141845703125
Spn3-GFP_Sad1-mCh_080724_029,0,13,Spn3-GFP_Sad1-mCh_080724_029_f0000_l13,300,0.012353065030944117,0.0343817410805675,206.1413163248698,320.169189453125
Spn3-GFP_Sad1-mCh_080724_029,0,14,Spn3-GFP_Sad1-mCh_080724_029_f0000_l14,300,0.011083488454202591,0.03583519673825096,264.98870930989585,534.770263671875
Spn3-GFP_Sad1-mCh_080724_029,0,15,Spn3-GFP_Sad1-mCh_080724_029_f0000_l15,300,0.011324640490389592,0.040446938694751966,247.64013427734375,764.061279296875
Spn3-GFP_Sad1-mCh_080724_029,0,16,Spn3-GFP_Sad1-mCh_080724_029_f0000_l16,300,0.014064024082151285,0.07010049689005764,247.46725545247395,1019.891845703125
Spn3-GFP_Sad1-mCh_080724_029,0,17,Spn3-GFP_Sad1-mCh_080724_029_f0000_l17,300,0.013613024682693571,0.055274340568444075,276.6205200195312,914.85986328125
Spn3-GFP_Sad1-mCh_080724_029,0,18,Spn3-GFP_Sad1-mCh_080724_029_f0000_l18,300,0.011954418954224628,0.035602561775971375,228.27900227864583,401.8648681640625
Spn3-GFP_Sad1-mCh_080724_029,0,19,Spn3-GFP_Sad1-mCh_080724_029_f0000_l19,300,0.01412684260178755,0.03698098187839737,227.0765222167969,428.447998046875
Spn3-GFP_Sad1-mCh_080724_029,0,20,Spn3-GFP_Sad1-mCh_080724_029_f0000_l20,300,0.015394486376532169,0.05647177702294038,341.01507080078125,1664.70556640625
Spn3-GFP_Sad1-mCh_080724_029,0,21,Spn3-GFP_Sad1-mCh_080724_029_f0000_l21,300,0.012445035394061344,0.03759776626171223,204.38065877278646,375.17529296875
Spn3-GFP_Sad1-mCh_080724_029,0,22,Spn3-GFP_Sad1-mCh_080724_029_f0000_l22,300,0.016087765071474896,0.06163906591519427,324.6084688313802,2013.1025390625
Spn3-GFP_Sad1-mCh_080724_029,0,23,Spn3-GFP_Sad1-mCh_080724_029_f0000_l23,300,0.012965099079433724,0.052220380014682106,316.02995035807294,898.189208984375
Spn3-GFP_Sad1-mCh_080724_029,0,24,Spn3-GFP_Sad1-mCh_080724_029_f0000_l24,300,0.013235517218468548,0.06937745929982943,334.1382979329427,757.1380615234375
Spn3-GFP_Sad1-mCh_080724_029,0,25,Spn3-GFP_Sad1-mCh_080724_029_f0000_l25,300,0.015138779854825136,0.047217017114379575,271.0483642578125,1315.181396484375
Spn3-GFP_Sad1-mCh_080724_031,0,3,Spn3-GFP_Sad1-mCh_080724_031_f0000_l3,300,0.010270929711476206,0.040252348816741224,194.4391748046875,324.6807861328125
Spn3-GFP_Sad1-mCh_080724_031,0,4,Spn3-GFP_Sad1-mCh_080724_031_f0000_l4,300,0.013368792634162064,0.036459118193612916,162.66609008789064,342.2645263671875
Spn3-GFP_Sad1-mCh_080724_031,0,6,Spn3-GFP_Sad1-mCh_080724_031_f0000_l6,300,0.013931387851765944,0.37645129838752256,289.38817830403644,775.398681640625
Spn3-GFP_Sad1-mCh_080724_031,0,7,Spn3-GFP_Sad1-mCh_080724_031_f0000_l7,300,0.011736388968536552,0.03597935646385546,224.1759806315104,344.821533203125
Spn3-GFP_Sad1-mCh_080724_031,0,9,Spn3-GFP_Sad1-mCh_080724_031_f0000_l9,300,0.012402996104246267,0.03398247799363524,220.5328104654948,380.77783203125
Spn3-GFP_Sad1-mCh_080724_031,0,11,Spn3-GFP_Sad1-mCh_080724_031_f0000_l11,300,0.01694682683083652,0.45386223635301526,608.6932014973959,2905.0
Spn3-GFP_Sad1-mCh_080724_031,0,12,Spn3-GFP_Sad1-mCh_080724_031_f0000_l12,300,0.014939999150800479,0.03371217083232528,250.12579142252605,363.489501953125
Spn3-GFP_Sad1-mCh_080724_031,0,13,Spn3-GFP_Sad1-mCh_080724_031_f0000_l13,300,0.017526406572132305,0.23613052946427693,645.4820829264323,2899.599609375
Spn3-GFP_Sad1-mCh_080724_031,0,14,Spn3-GFP_Sad1-mCh_080724_031_f0000_l14,300,0.012089340667740804,0.036130652356025084,289.44116536458336,490.1060791015625
Spn3-GFP_Sad1-mCh_080724_031,0,15,Spn3-GFP_Sad1-mCh_080724_031_f0000_l15,300,0.011741913998750226,0.05076098170665998,266.5340812174479,477.5484619140625
Spn3-GFP_Sad1-mCh_080724_031,0,16,Spn3-GFP_Sad1-mCh_080724_031_f0000_l16,300,0.016645600254459082,0.2832373304745398,659.7743717447917,2905.0
Spn3-GFP_Sad1-mCh_080724_031,0,17,Spn3-GFP_Sad1-mCh_080724_031_f0000_l17,300,0.01796683055738796,0.4416701550075933,820.8629512532552,2905.0
Spn3-GFP_Sad1-mCh_080724_031,0,18,Spn3-GFP_Sad1-mCh_080724_031_f0000_l18,300,0.01287072875035335,0.04705959487460185,426.18084594726565,2292.01513671875
Spn3-GFP_Sad1-mCh_080724_031,0,19,Spn3-GFP_Sad1-mCh_080724_031_f0000_l19,300,0.012493315205329251,0.04503706614553492,230.15549926757814,428.72119140625
Spn3-GFP_Sad1-mCh_080724_031,0,20,Spn3-GFP_Sad1-mCh_080724_031_f0000_l20,300,0.010966177612033395,0.03476634318305341,239.0066357421875,370.6485595703125
Spn3-GFP_Sad1-mCh_080724_031,0,21,Spn3-GFP_Sad1-mCh_080724_031_f0000_l21,300,0.018054258709199793,0.3273991155715243,794.9878515625,2905.0
